1.482544,250851280
15.109797,324067421
3.280397,678818084
1.076278,822879966
0.925137,366502848
3.972278,770387047
0.562400,817911894
0.174728,666530425
1.203015,529926816
20.836004,138747170
0.446132,670778332
1.743182,286976860
4.218355,577147283
31.510698,650916705
1.246503,346007162
0.351769,781099333
0.173674,865013389
1.591110,728576834
2.360689,568249899
6.112485,210422214
0.172263,844358267
0.501733,495521684
0.178082,455988452
0.204071,819427932
0.322246,227537324
2.881618,201027704
2.706755,488911858
1.201901,171720743
1.128166,62889720
0.872023,637762512
1.151463,192168102
1.298930,606433083
0.915405,895126357
0.736876,555709332
1.310369,678823766
5.845541,727546691
0.920169,199479141
3.962679,659272948
0.769709,197269457
0.093848,642748876
2.570984,818863129
0.041547,133324332
0.258492,381784556
0.161860,735584954
0.110521,244274434
0.058452,527233663
1.376519,240752948
1.353473,594057960
0.047862,361396483
2.563410,486506171
9.674445,224412941
1.031748,20456761
0.338086,264118396
6.532444,619027151
0.366960,832447561
0.108470,542956139
1.807230,180430720
5.197118,565722935
0.998818,418996760
0.887198,187711787
0.383036,426344076
0.424413,389736300
1.486349,43910439
0.331657,204161289
4.851028,475668354
1.278846,928796234
0.483667,779557222
2.007498,633858711
3.001254,422881965
0.067713,473555411
1.414586,241791559
0.764649,476338804
1.086570,645625273
6.036766,770490425
0.777276,226463793
1.497707,357380547
0.752522,926932135
1.437395,880063461
0.798849,592313101
2.319212,877433969
9.309963,197545660
2.105912,739483224
0.125949,608472751
1.890783,649500451
1.682703,663422615
1.028329,172481094
6.142886,430935167
0.729332,436134309
0.612538,89913691
13.985740,590746436
6.623776,373248982
2.442741,439693189
2.107195,892697683
0.631223,296571631
21.681925,750969291
1.213948,469257451
0.624118,843699843
0.442642,387728865
0.588759,852504729
0.959831,592421353
10.499340,855069052
1.008790,38961018
0.252345,168296465
1.397679,596289387
0.022139,153549853
0.211675,548674974
1.001074,473397691
0.246507,614626870
1.146242,592146370
1.340327,428466963
0.382863,557049736
1.522296,285753537
0.110745,582059259
0.355397,129043290
0.188205,452890820
231.212982,766912173
5.375395,435826877
4.382984,80300428
4.926634,558666739
2.172086,689769167
0.078566,381765052
30.781853,462429795
0.030446,881251782
0.610337,451234317
0.674013,461450412
0.835616,1463894
1.113214,92395126
2.031199,23565102
0.738968,19619408
1.697101,749735812
2.916204,611965714
1.488119,618401062
1.383297,843323322
1.114162,193667536
7.075851,886573944
1.013051,784049970
0.377050,412728593
1.196437,768123923
0.533536,682247965
0.090920,35634632
0.183165,492044729
1.743671,237206916
2.359245,294666830
0.905751,428782865
0.358098,660635509
0.042378,573649069
0.567344,451531210
7.057269,57316336
1.252153,293332386
0.718695,728814843
1.487873,702777004
0.729444,681252813
0.925238,608853172
0.749740,857436302
0.502402,407108730
0.381018,290619651
0.313589,637889876
1.240425,183488113
1.399935,911213453
0.173056,145369722
0.814491,713058337
0.084537,187656933
0.755504,110134960
0.067384,51158922
0.039355,685640227
1.304016,832484147
2.250891,565400961
0.574414,415643824
0.426303,348438714
0.364982,560247454
10.330056,547213425
21.473787,18376490
0.708502,720897077
0.072148,631297061
0.999273,276065617
1.603893,187658818
7.963859,818547308
0.133030,330405393
0.828931,90446386
0.624627,917325795
0.420975,716203912
42.694725,415425444
0.032726,779969440
